WKT,name,description
"POLYGON ((106.8238671 -6.1714031, 106.8233092 -6.1719151, 106.8230517 -6.1796803, 106.8235238 -6.1804057, 106.8285448 -6.1802777, 106.8314631 -6.1802777, 106.8313343 -6.179979, 106.8311627 -6.1792964, 106.8302185 -6.178443, 106.8301756 -6.1775897, 106.8302615 -6.1755417, 106.8302185 -6.1738777, 106.8298323 -6.1732804, 106.8293173 -6.1730244, 106.8295748 -6.1719151, 106.8291886 -6.1714031, 106.8238671 -6.1714031))",Taman Monas,
