WKT,name,description
"POLYGON ((106.7211275 -6.3627485, 106.7255368 -6.3671714, 106.7248502 -6.3729719, 106.7258801 -6.3804782, 106.7255368 -6.385255, 106.7303433 -6.3842314, 106.73206 -6.3903728, 106.7334332 -6.3965142, 106.7344632 -6.4050438, 106.7396131 -6.4047026, 106.7468228 -6.4060673, 106.7547193 -6.4070908, 106.7540326 -6.4128908, 106.7516294 -6.4200555, 106.7516294 -6.4261965, 106.7509427 -6.4313139, 106.7454495 -6.4371137, 106.7413297 -6.4418899, 106.7348065 -6.4473483, 106.7385831 -6.4473483, 106.7499127 -6.4487129, 106.7571225 -6.4476895, 106.7657056 -6.4453014, 106.7732587 -6.4442779, 106.7770352 -6.4442779, 106.7794385 -6.4483718, 106.7856183 -6.4487129, 106.7883649 -6.4408664, 106.796948 -6.4412075, 106.7983212 -6.4490541, 106.8024411 -6.4490541, 106.8134274 -6.4500775, 106.8120542 -6.4449602, 106.8158307 -6.4408664, 106.8213239 -6.4384783, 106.8271604 -6.4405252, 106.8295763 -6.4452128, 106.8347261 -6.4438482, 106.8364427 -6.4459804, 106.8396185 -6.4500742, 106.8438242 -6.4482831, 106.8446825 -6.4456392, 106.8460558 -6.4426541, 106.8466566 -6.4362574, 106.8477724 -6.4322488, 106.8463991 -6.4275578, 106.8477724 -6.4243167, 106.8571279 -6.4216727, 106.8567846 -6.426449, 106.8554113 -6.43114, 106.8533514 -6.4354898, 106.8530081 -6.4403513, 106.8530939 -6.4463215, 106.8653677 -6.4500742, 106.8665693 -6.4470038, 106.8691442 -6.4458098, 106.8733499 -6.4440187, 106.8775556 -6.4414601, 106.8829404 -6.4365395, 106.8844854 -6.4339808, 106.8865453 -6.4324456, 106.8878328 -6.4300575, 106.8888628 -6.4283517, 106.8911802 -6.4275841, 106.8932401 -6.4272429, 106.8937551 -6.4246841, 106.8924677 -6.4224666, 106.8893778 -6.4223813, 106.8866312 -6.4216136, 106.8843996 -6.422296, 106.8836271 -6.4210166, 106.8788206 -6.4248547, 106.8781339 -6.4274988, 106.877104 -6.4294605, 106.8762457 -6.4286075, 106.8759882 -6.42639, 106.8767606 -6.4237459, 106.8740141 -6.4234901, 106.8716108 -6.4229783, 106.8705808 -6.4210166, 106.8679201 -6.4205475, 106.8651735 -6.4189269, 106.8661176 -6.4173064, 106.8691217 -6.4171784, 106.8709242 -6.4137667, 106.8734562 -6.4152167, 106.8751299 -6.416027, 106.8777906 -6.4169652, 106.8786489 -6.4175622, 106.8789922 -6.416752, 106.878606 -6.4158564, 106.8793356 -6.4146196, 106.8796789 -6.4125299, 106.8807947 -6.4127432, 106.8819963 -6.4132549, 106.8828117 -6.4115917, 106.8843137 -6.4113785, 106.8848287 -6.4086064, 106.8852579 -6.406602, 106.8845712 -6.4062608, 106.8830692 -6.4061755, 106.8824255 -6.4054505, 106.8830692 -6.4042137, 106.8875753 -6.4055571, 106.8880045 -6.4050667, 106.8889271 -6.4049601, 106.8898498 -6.4057917, 106.8900215 -6.4066873, 106.8898284 -6.4083079, 106.8894636 -6.4093527, 106.8896567 -6.409566, 106.889528 -6.4104616, 106.8885624 -6.4121035, 106.8903004 -6.4125299, 106.8912231 -6.4112505, 106.8926822 -6.4089049, 106.894592 -6.4088836, 106.8955576 -6.4081799, 106.9008361 -6.4098432, 106.9015013 -6.4127432, 106.9038188 -6.4144704, 106.9045698 -6.4145983, 106.9051921 -6.4127005, 106.9086467 -6.4113998, 106.9110715 -6.4135748, 106.9121658 -6.4132976, 106.912552 -6.412402, 106.9130456 -6.4119542, 106.9137322 -6.4125513, 106.9145905 -6.4126792, 106.9146334 -6.4131057, 106.9140541 -6.4141079, 106.9139682 -6.4148542, 106.9145261 -6.4150248, 106.9147622 -6.414641, 106.9149553 -6.4138307, 106.9154488 -6.4133402, 106.915878 -6.4112292, 106.9164788 -6.4105042, 106.9172298 -6.4086064, 106.9158351 -6.4082013, 106.9160496 -6.4071777, 106.9152772 -6.4069005, 106.9151913 -6.4064527, 106.9158994 -6.4065593, 106.9168221 -6.4063248, 106.9173156 -6.4055998, 106.9171654 -6.4051093, 106.9161569 -6.405088, 106.9157707 -6.4048534, 106.9171869 -6.4036593, 106.9162642 -6.4026145, 106.9162857 -6.4017828, 106.916114 -6.4010365, 106.9164359 -6.4005034, 106.9172084 -6.4006313, 106.9181525 -6.4007593, 106.9180881 -6.4003115, 106.9175302 -6.3998637, 106.9164573 -6.4002049, 106.9161569 -6.3996718, 106.9173156 -6.3984776, 106.9182598 -6.3982857, 106.9183885 -6.3977739, 106.9175946 -6.3974967, 106.9178092 -6.3971982, 106.9168221 -6.3968996, 106.9142472 -6.3961959, 106.9131529 -6.3957481, 106.9113719 -6.3956842, 106.9094192 -6.3958974, 106.9084751 -6.3957268, 106.9066512 -6.3958547, 106.9052993 -6.3957481, 106.9046985 -6.3963665, 106.9040548 -6.396793, 106.9020592 -6.3972408, 106.9003855 -6.3973901, 106.8985187 -6.3974754, 106.8982612 -6.3972195, 106.898111 -6.396921, 106.897875 -6.396793, 106.8977033 -6.3964305, 106.8978321 -6.3958974, 106.8982827 -6.3957481, 106.8985616 -6.3954283, 106.8984114 -6.394554, 106.8990981 -6.39449, 106.8995487 -6.3949165, 106.8999993 -6.3947672, 106.9005787 -6.3944474, 106.9009005 -6.3946819, 106.9024026 -6.3940209, 106.9039046 -6.3923789, 106.9044196 -6.3921017, 106.904441 -6.3913767, 106.9039904 -6.3910355, 106.9039261 -6.3907583, 106.9043767 -6.3899266, 106.9039904 -6.389756, 106.9041621 -6.3894148, 106.9037544 -6.3885832, 106.9030395 -6.3885284, 106.9028678 -6.3863107, 106.9030395 -6.38324, 106.9023528 -6.3804251, 106.9037261 -6.3782073, 106.9039118 -6.3757793, 106.9054913 -6.3727399, 106.9078088 -6.3698397, 106.9095254 -6.3671954, 106.9104695 -6.3662571, 106.9103837 -6.363698, 106.9082379 -6.3613949, 106.9062456 -6.3607468, 106.9048047 -6.3627597, 106.9031739 -6.3647216, 106.9026589 -6.367366, 106.9007707 -6.3698397, 106.8979382 -6.3688161, 106.8956026 -6.370983, 106.8894228 -6.3679122, 106.8869519 -6.369925, 106.8827462 -6.3701809, 106.8836904 -6.3679631, 106.8835187 -6.3651481, 106.8823171 -6.3650628, 106.8809438 -6.3666836, 106.8809438 -6.3648069, 106.8780255 -6.3634421, 106.878798 -6.361139, 106.8767381 -6.3619067, 106.8727899 -6.3613949, 106.8715882 -6.3601153, 106.8739057 -6.3565326, 106.8714166 -6.3528646, 106.8672109 -6.3546559, 106.8623185 -6.3573856, 106.8604302 -6.3537176, 106.8557095 -6.3523527, 106.8561387 -6.3490259, 106.8568253 -6.3474051, 106.8548512 -6.3473198, 106.8550229 -6.3447607, 106.8543363 -6.3433105, 106.8520006 -6.3426624, 106.8499589 -6.3403248, 106.8515038 -6.3389599, 106.8521047 -6.3375097, 106.8504739 -6.3358889, 106.8491006 -6.3366566, 106.8471265 -6.3382774, 106.8461823 -6.3418603, 106.8411183 -6.3419456, 106.8400025 -6.3425427, 106.8379426 -6.3411778, 106.8352818 -6.3442488, 106.8363976 -6.3452725, 106.837256 -6.3438223, 106.8386292 -6.3433958, 106.839745 -6.3443341, 106.8393159 -6.3463815, 106.8378568 -6.346808, 106.8380284 -6.3493671, 106.8392977 -6.3505105, 106.8391442 -6.3520115, 106.836741 -6.3520115, 106.8354535 -6.3521821, 106.8360543 -6.3534617, 106.8360543 -6.3544853, 106.8339944 -6.3553384, 106.8313336 -6.3556796, 106.8297028 -6.356362, 106.8274713 -6.3569591, 106.8260121 -6.3564473, 106.8239522 -6.3564473, 106.8218923 -6.355509, 106.821034 -6.3566179, 106.8201756 -6.3562767, 106.8178582 -6.3561914, 106.8151116 -6.356362, 106.81494 -6.3590064, 106.8127942 -6.3607124, 106.8121076 -6.3616508, 106.8109059 -6.3629303, 106.8103909 -6.3642098, 106.8079877 -6.363698, 106.8029237 -6.3632715, 106.7999196 -6.3654893, 106.798718 -6.3652334, 106.7953706 -6.3653187, 106.7941689 -6.3644657, 106.7932248 -6.3635274, 106.7938256 -6.3624185, 106.7934823 -6.3603712, 106.792624 -6.3599447, 106.7927098 -6.3578122, 106.7933965 -6.3565326, 106.7927957 -6.3556796, 106.793654 -6.3545706, 106.7925382 -6.352694, 106.7939973 -6.3509026, 106.7925382 -6.3491965, 106.7954564 -6.3460402, 106.7967439 -6.3467227, 106.7975163 -6.3451019, 106.7988038 -6.3439929, 106.7996621 -6.3425427, 106.8001771 -6.340666, 106.7986751 -6.3383627, 106.7990184 -6.3354197, 106.7996621 -6.333415, 106.8016791 -6.3336709, 106.8018937 -6.3325619, 106.8013787 -6.3316235, 106.8034387 -6.3301307, 106.8033528 -6.3280833, 106.8039966 -6.3271022, 106.8040824 -6.3254814, 106.8048119 -6.3242018, 106.8060565 -6.3243724, 106.805799 -6.3232207, 106.8068719 -6.3227515, 106.8071723 -6.3215145, 106.807301 -6.3194671, 106.8082023 -6.31887, 106.8077302 -6.3178036, 106.8084168 -6.3164813, 106.8090177 -6.3159694, 106.8092322 -6.315287, 106.8089747 -6.3146471, 106.8079019 -6.3144765, 106.8066573 -6.3144765, 106.8059277 -6.3150737, 106.8043828 -6.3153296, 106.8013787 -6.3152443, 106.8015933 -6.3162254, 106.80125 -6.3172917, 106.8003058 -6.3184434, 106.7994475 -6.3178036, 106.7988467 -6.3172917, 106.7983317 -6.3168652, 106.7986321 -6.3163107, 106.7982459 -6.3154149, 106.7953706 -6.3155002, 106.7940402 -6.3155429, 106.7927527 -6.3158415, 106.7917228 -6.3153296, 106.790607 -6.3144765, 106.790092 -6.3149031, 106.7894912 -6.316268, 106.7889333 -6.3183581, 106.7894053 -6.3191685, 106.7908215 -6.3218984, 106.7904353 -6.3221543, 106.7889333 -6.3232634, 106.788075 -6.3239458, 106.7881179 -6.3232634, 106.7882037 -6.3216425, 106.7877746 -6.3207894, 106.787045 -6.3198084, 106.7855 -6.3183154, 106.785028 -6.3163533, 106.7830539 -6.3167799, 106.7827964 -6.3160974, 106.7820239 -6.3158841, 106.7812514 -6.3163533, 106.779964 -6.3165666, 106.7785478 -6.3173344, 106.7793202 -6.3176756, 106.779449 -6.3182728, 106.7788911 -6.3201069, 106.7791915 -6.3215145, 106.7777324 -6.323306, 106.7785907 -6.3234766, 106.7789769 -6.3251401, 106.7786336 -6.3272302, 106.7775178 -6.3265904, 106.7768741 -6.3271875, 106.7776883 -6.3275469, 106.7774737 -6.3298076, 106.7766154 -6.3304474, 106.7759717 -6.3313858, 106.7767013 -6.3319403, 106.7767013 -6.3324948, 106.7759717 -6.3326654, 106.775328 -6.3331772, 106.7760146 -6.3342862, 106.7754138 -6.3355658, 106.776315 -6.3356511, 106.7758859 -6.3361203, 106.7747701 -6.3359923, 106.7743409 -6.3362483, 106.7750276 -6.3374426, 106.7747701 -6.3379117, 106.7734826 -6.3378691, 106.7722381 -6.338253, 106.772796 -6.3385515, 106.7735684 -6.3388501, 106.7729676 -6.3392766, 106.7733968 -6.3405562, 106.7729247 -6.3418358, 106.7736543 -6.3426036, 106.773268 -6.3431154, 106.7725385 -6.3442244, 106.7733968 -6.3446509, 106.7744268 -6.3446935, 106.7741263 -6.3455039, 106.7746842 -6.3458451, 106.7739118 -6.3460158, 106.773311 -6.3463996, 106.7732251 -6.3469754, 106.7733753 -6.3473806, 106.7738045 -6.3478072, 106.7739118 -6.3483403, 106.7738045 -6.3488521, 106.773783 -6.3500251, 106.7734826 -6.3505582, 106.7730535 -6.3504303, 106.7723454 -6.3499611, 106.7721093 -6.3500464, 106.7718947 -6.3504942, 106.7718947 -6.3515819, 106.7718089 -6.3524349, 106.7712081 -6.3519657, 106.7706287 -6.3517311, 106.7700923 -6.3521363, 106.7700923 -6.3532879, 106.7708648 -6.3540983, 106.7711437 -6.3546954, 106.7709506 -6.3553992, 106.7711223 -6.3571479, 106.7709077 -6.3571692, 106.7703498 -6.3569773, 106.7697919 -6.3565295, 106.7690623 -6.3566574, 106.7650283 -6.3567427, 106.7636121 -6.356764, 106.7624319 -6.3569986, 106.7609299 -6.3575318, 106.7605007 -6.3580649, 106.7598785 -6.3584061, 106.760093 -6.3596217, 106.7596639 -6.3597283, 106.7594708 -6.3600269, 106.7594064 -6.3608159, 106.7582262 -6.3608159, 106.7570675 -6.3608372, 106.7557157 -6.3607733, 106.7550719 -6.3607519, 106.7531837 -6.3608372, 106.7529047 -6.3604321, 106.7523468 -6.3603894, 106.751746 -6.3599842, 106.7514241 -6.3604534, 106.7501367 -6.3604107, 106.7488492 -6.3610718, 106.7476261 -6.3609439, 106.7456306 -6.3607519, 106.7440856 -6.3607306, 106.7434848 -6.3607733, 106.7433775 -6.3613064, 106.7431844 -6.3615623, 106.7425621 -6.3614557, 106.7420471 -6.3614557, 106.7418325 -6.3612851, 106.7415536 -6.3612851, 106.741339 -6.3610505, 106.7411674 -6.3607093, 106.7408455 -6.360688, 106.7409957 -6.3610292, 106.7412532 -6.3613064, 106.741618 -6.361541, 106.74209 -6.3616263, 106.74209 -6.3619035, 106.7419184 -6.3629698, 106.7413819 -6.3629058, 106.740352 -6.3627779, 106.7395366 -6.3626286, 106.7396347 -6.3618635, 106.7393558 -6.3617569, 106.7391734 -6.3619168, 106.7390339 -6.3619488, 106.7387121 -6.3619275, 106.7386477 -6.3615969, 106.7386048 -6.3612131, 106.7384224 -6.3612024, 106.7381327 -6.3612131, 106.7380469 -6.3604667, 106.7377786 -6.3603601, 106.7322855 -6.360616, 106.7289381 -6.3604454, 106.7247324 -6.3601041, 106.7218141 -6.360616, 106.7196684 -6.3604454, 106.7202692 -6.3611278, 106.7211275 -6.3627485))",Kota Administrasi Depok,
