WKT,name,description
"POLYGON ((106.7985243 -6.2145487, 106.7981166 -6.2152526, 106.7981809 -6.2206495, 106.8003911 -6.2215454, 106.8030948 -6.2226973, 106.8036527 -6.2234225, 106.8047255 -6.2249157, 106.8048757 -6.2247451, 106.808781 -6.2220787, 106.8083519 -6.2212681, 106.8083519 -6.2158712, 106.8062061 -6.2157432, 106.8062061 -6.2127355, 106.8033093 -6.2133114, 106.7985243 -6.2145487))",Gelora Bung Karno,
